	SKMES1_LUNG	HS683_CENTRAL_NERVOUS_SYSTEM	COLO205_LARGE_INTESTINE	NCIH2030_LUNG	KP4_PANCREAS	HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCIH1838_LUNG	BT474_BREAST	SNU245_BILIARY_TRACT	RERFLCMS_LUNG	ACCMESO1_PLEURA	DMS114_LUNG	NCIH2452_PLEURA	SW1990_PANCREAS	BICR16_UPPER_AERODIGESTIVE_TRACT	NCIH2052_PLEURA	KYSE520_OESOPHAGUS	SW1353_BONE	LN18_CENTRAL_NERVOUS_SYSTEM	NCIH1915_LUNG	NCIH1373_LUNG	HCC1806_BREAST	HCC827_LUNG	HT144_SKIN	NH6_AUTONOMIC_GANGLIA	CAPAN2_PANCREAS	HEC50B_ENDOMETRIUM	T98G_CENTRAL_NERVOUS_SYSTEM	CGTHW1_THYROID	HUPT4_PANCREAS	TE10_OESOPHAGUS	G401_SOFT_TISSUE	HEC251_ENDOMETRIUM	YH13_CENTRAL_NERVOUS_SYSTEM	JMSU1_URINARY_TRACT	OE21_OESOPHAGUS	SNU1041_UPPER_AERODIGESTIVE_TRACT	NCIH2342_LUNG	JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OV7_OVARY	COLO680N_OESOPHAGUS	SW1710_URINARY_TRACT	NCIH747_LARGE_INTESTINE	NCIH1341_LUNG	YD38_UPPER_AERODIGESTIVE_TRACT	KMRC2_KIDNEY	NCIH1944_LUNG	AN3CA_ENDOMETRIUM	BICR6_UPPER_AERODIGESTIVE_TRACT	BFTC909_KIDNEY	LI7_LIVER	DMS53_LUNG	LOVO_LARGE_INTESTINE	CAL851_BREAST	HLF_LIVER	SKNSH_AUTONOMIC_GANGLIA	NCIH1581_LUNG	SW1088_CENTRAL_NERVOUS_SYSTEM	YD8_UPPER_AERODIGESTIVE_TRACT	SH4_SKIN	KMBC2_URINARY_TRACT	MDAMB435S_SKIN	U2OS_BONE	G361_SKIN	JHH1_LIVER	KYSE410_OESOPHAGUS	NCIH661_LUNG	HDQP1_BREAST	L33_PANCREAS	LS513_LARGE_INTESTINE	NCIH2291_LUNG	NCIH211_LUNG	HCC1500_BREAST	A498_KIDNEY	HUH28_BILIARY_TRACT	NCIH1650_LUNG	MSTO211H_PLEURA	KYSE180_OESOPHAGUS	TE5_OESOPHAGUS	CAPAN1_PANCREAS	HCC1428_BREAST	ISHIKAWAHERAKLIO02ER_ENDOMETRIUM	Unnamed: 145	PC3_PROSTATE	CFPAC1_PANCREAS	M059K_CENTRAL_NERVOUS_SYSTEM	MFE319_ENDOMETRIUM	Unnamed: 523	RMGI_OVARY	KPNSI9S_AUTONOMIC_GANGLIA	NCIH2087_LUNG	JHUEM2_ENDOMETRIUM	CJM_SKIN	SKMEL5_SKIN	SNU410_PANCREAS	HCT8_LARGE_INTESTINE	Unnamed: 442	GMS10_CENTRAL_NERVOUS_SYSTEM	SCC25_UPPER_AERODIGESTIVE_TRACT	Unnamed: 494
PDMP	-0.3597513842444135	0.09277461765395988	0.6697558530024015	0.5046621759768011	0.4382013880459836	-0.01644119945528243	0.4746066604157313	-0.15782911772848793		0.024197244120249768	0.2955435184110427	0.4056059697614422	0.06568232193693843	0.2718377596586485	0.5262513491263033		0.1867510184223786	0.5000056876504384	0.25829161180013777	0.0004914853678556123	0.07457198146908643	0.16516184527287706	0.5262513491263033	-0.0833253045066789	0.09954769158321526	0.09023471493048904	-0.0646993512012272	0.17743804176965236	0.3907898705411961	-0.1853447305660884	0.3069730806666608	-0.1603690204519588	0.19606399507510405	0.5338710572967152	-0.14555292123171262	0.0864248608452835	0.5833991604043954	-0.06088949711602092		0.2443221468210481	0.3035865437020335	2.385036825586321	-0.15867575196964515	-0.2221733200564143	0.4246552401874729	0.0004914853678556123	-0.13327672473493732	0.01911743867330881	0.4216920203434238		-0.2852475710226045	-0.581146238306948	0.13595296395296294	0.1181736448886677	0.1473825262085818	0.035626806375867875	-0.369487678017718	-0.3834571429968077	0.250671903629726	-0.20651058659501093	0.05636934528421221	0.3234824483692206		0.11140057095941236	0.1211368647327168	-0.027024127469744082	-0.15867575196964515		0.4068759211231777	0.14060945227932645	0.09531452037743077		-0.007974857043713408	0.1660084795140335	-0.14174306714650708	0.17320487056386785		0.4779931973803586	0.11097725383883413	0.3675074289093809	0.10970730247709867		0.3899432363000389	0.2748009795026976	0.2604081974030304	0.21934643670692	0.3222124970074852	0.20622360596898676	-0.08755847571246415	-0.01009144264660604	-0.1946577072188146	0.4140723121730112	0.2388190242535289	-0.10322120917386678	0.3141694717164944	0.4077225553643341	-0.1256570165645255	0.4593672440749061	-0.6251712188471082	-0.19677429282170647
PF-184	-0.2441858103264941	-0.0524231547044519	0.3522680125685565	0.12452340169734485	0.08727149508643996	-0.5460109172989365	0.011921047623474469	0.7599223996856139		-0.2336028823120324	0.5977919425040633	-0.1777250223956758	-0.3195362577894603	-0.4503412480482041	0.2900403958435228	-0.461347493183244	0.12790993866197214	-0.5493974542635646	0.020387390035043487	0.12452340169734485	0.17235823632270988	0.08854144644817538	0.2629481001265013	0.4411646078900327	-0.5680234075690163	0.3171326915605442	0.72224717595413	0.6358904833561246	-0.3360456254920201	0.04536310014917232	-0.02914071307263671	-0.48420661769448103	0.4221153374640021	-0.19677429282170647	-0.3635612383296198	0.0360501234964461	0.32517571685153496	0.06737559041925283	-0.6797791274017294	-0.553630625469349	0.44666773045755337	0.2836906390348464	0.10547413127131418	-0.8304800223276612	0.18124789585485865	0.08430827524239087	-0.3796472889116014	0.2946968841698855	0.5093186643031646	0.5122818841472137	0.15415560013783716	-0.4427215398777916		-0.15952238621080236	-0.15486589788443886	-0.6564966857699143	-0.2416459076030232	-0.03845368972536218	-0.1861913648072448	0.0055712908147973255	-0.049883251980981036	0.487729491153663	-0.5252683783905914		0.3899432363000389	0.016577535949837203	0.22781277911848904	1.0456614560760742	-0.03718373836362676	-0.22852307686509146	0.3793603082855779	-0.963824915309876	0.2108800942953502	0.6638294133143026	0.3670841117888019	-0.04818998349866738	-0.6281344386911574	0.1537322830172582	-0.6103551196268621		0.5491104736375404	0.24982526938856955	-0.4185924640048199	0.5491104736375404	0.07499529858966465	-0.30514347568979233	0.4974657849269682	-0.169681997104685	0.9313658335198892	-0.4524578336510968	-0.5582871137957118	-1.25972358259422	0.025043878361406226	0.3294088880573195	-0.06681593680411907	0.2422055612181562	0.5618099872548932	0.17362818768444607	0.10759071687420606	-0.4744703239211766
curcumin	-0.4266354892958107	-0.5345813550433184	-0.08290198738610068	-0.4545744192539887	-0.2877874737460753	-0.2780511799727709	-0.4427215398777916	0.08388495812181265	-0.3910768511672195	-0.824130265518984	-0.24799566441170035	-0.4816667149710109	-0.4901330573825792	-0.3106465982573123	-0.34916845622995185	-0.20100746402749103	-0.018134467937596082	-0.7030615690335446	-0.480820080729853	-0.2865175223843399	-0.4262121721752318	-1.030285703240694	-0.6552267344081796	-0.2903273764695462	-0.8000011896460124	0.02843041532603353	-0.112534185826593	-0.3161497208248322	-0.4240955865723399	-0.8431795359450155	-0.4427215398777916	-0.7398901585238705	-0.7551295748646957	-0.5743731643776926	-0.8283634367247693	-0.5612503336397608	-0.0761289134568453	0.0237739269996708			-0.2175168317300508	-0.2886341079872325	-0.5980789231300868	-1.0379054114111066	-0.7166077168920554	-0.1887312675307157	-0.121000528238162	-0.7331170845946151	-0.5616736507603391	-0.49267296010605	-0.08290198738610068		-0.7369269386798214	-0.01982773641991049	-0.5819928725481052	-0.9189533005285592	-0.6082385340239694	-0.4025064134228383	-0.3127631838602049	-0.8774682227118705	-0.009668125526027062	-0.10787769750023024	-0.9951503822326826	-0.7331170845946151	-0.6476070262377662	-0.4791268122475393	-0.4410282713954779	-0.3546715787974718	-0.38134055739391504	-0.6010421429741358	-0.2454557616882287	-0.8541857810800553	-0.6581899542522279		-0.8279401196041903	-0.6852822499692494	-0.7305771818711451	-0.7525896721412249	-0.9384258880751688	-0.5828395067892624	0.12410008457676587	-0.1938110729776574	-0.5460109172989365	0.17659140752849514	-0.03591378700189208	-0.30006367024285063	-0.15359594652270342	-0.1286202364085746	-0.3804939231527586	-0.718300985374369	-1.0874335145187868	-0.8122773861427877	-0.5790296527040562	-0.5125688647732379	-0.21370697764484528	0.5503804249992758	0.20791687445130114	-0.3792239717910232	-1.1462745942791923	-0.14301301850824175
NSC632839	-0.41181939007556456	-0.41435929279903466	-0.378377337549866	-0.03083398155495037	-0.6852822499692494	-0.5231517927876995	-0.4469547110835768	-0.06046617999544269	-0.5261150126317486	0.6375837518384383	0.22400292503328276	-0.5108755962909243	-0.059619545754285484	-0.3779540204292877	-0.4431448569983705	0.08346164100123367	0.25913824604129426	-0.18661468192782385	-0.6945952266219756	-0.5121455476526596	0.22823609623906724	-0.5929991176831451	-0.3280026002010293	-0.2772045457316137	-0.8275168024836114	0.16389189391114162	-0.3436653336624319	0.15754213710246448	-0.5197652558230714	-0.2717014231640937	-0.5557472110722409	-0.63025102429405	-0.09052169555651324	0.1147871079240404	-0.7094113258422218	-0.24841898153227854	-0.19084785313360836	0.6418169230442229		-0.4537277850128314	-0.005011637199664326		-0.5400844776108376	-0.9350393511105408	-0.5248450612700124	-0.3296958686833429	-0.4122427071961428	-0.1544425807638599	-0.5718332616542225	-0.7623259659145293	-0.3881136313231704	-0.6844356157280929	-0.6945952266219756	-0.4185924640048199	-0.7233807908213107	-0.6653863453020615	-0.44441480836010605	-0.02194432202280237	-0.20354736675096186	0.596521991142328	-0.11422745430890666	0.15627218574072904	-0.7276139620270953	0.2455920981827843	0.2413589269769997	-0.21709351460947332	0.19945053203973206	0.3835934794913625	-0.06850920528643349	-0.4537277850128314	0.1296032071442858	-0.736080304438665	-0.3457819192653245		-0.7407367927650277	0.3213658627663287	-1.444416842302602	-0.5091823278086098	-0.6467603919966098	-0.22005673445352167	0.4741833432951523	-0.4363717830691152	-0.6391406838261973	0.14272603788221833	-0.19508102433939284	-0.315303086583675	-0.07443564497453165	-0.04903661773982384	0.16812506511692613	0.08684817796586174	-0.5379678920079457	-0.6751226390753667	-0.5578637966751329	0.14272603788221833	-0.018981102178753286	0.2375490728917935	0.2295060476008027	-0.008821491284870609	-0.44229822275721337	-0.3445119679035891
RAF265	-0.7314238161123015	-0.3212295262717739	-0.3394321624566474	-1.017586189623341	-0.947315547607316		-1.3536153199385226	0.5207482265587835		-0.20820385507732533	0.009804462020581836	0.0936212518951171	-2.1309948801688066	-0.6992517149483384	0.1770147246490734	-0.8766215884707133		-0.2602718609084749	-0.3881136313231704	-0.6222079990030592		-0.8690018803003015	-0.04903661773982384	-1.1792933296843122	-0.9667881351539256	-0.4139359756784565	-0.07528227921568885	0.023350609879093324	-0.7403134756444495		-0.7293072305094096	-1.3898935971720965	-0.7297305476299879	-0.0232142733845378	-0.17222189982815586		-0.06850920528643349	0.30020000673740543	-1.5979539619364096	-1.2512572401826505	0.052136174078427695	-0.2213266858152571	-0.6535334659258651	-1.0891267830011004	-0.7690990398437846	0.2405122927358425	-0.5993488744918222			0.4411646078900327	-1.3636902674082898	-0.7627492830351075		-0.6619998083374342	-0.14555292123171262	-0.2966771332782233	-1.4268068500865376	-0.6929019581396619	-0.92149320325203	-0.612471705229754	-0.6382940495850408	0.8196101136871761	-0.34535860214474634		-0.015594565214125982	-0.9485854989690514	-0.17137526558699867			-0.1489394581963407	-0.4130893414373	-1.7172870582274775	-0.6768159075576804	0.25913824604129426		0.11986691337098135	-2.526119080516741	-0.6175515106766957		-0.22005673445352167		0.5757794522339829	-0.5980789231300868		0.7624623024090841	0.22400292503328276	-0.3004869873634296	0.6710258043641362	-0.15063272667865435			-1.8756923247479371	-0.3076833784132632		0.8196101136871761	0.5300612032115096	-0.3559415301592072			-0.8304800223276612
VER-155008	0.5698530125458847	0.5884789658513371	0.44751436469870987	0.30146995809914084	0.06271910209288935	0.18124789585485865	0.139339500917591	0.699811368563472		-0.05284647182503012	0.22908273048022446	0.6663693160377735	0.3442249872775657	0.0034547052119046945	1.679367185582028	0.2726843938998057	-0.055386374548500976	0.09616115461858796	0.6579029736262044	0.05763929664594763	0.13722291531469838	0.09235130053338167	-0.5379678920079457	0.5922888199365427	0.4432811934929253	0.3353353277454177	0.5668897927018356	0.4580972927131715	0.3636975748241746	0.1050508141507352	-0.09941135508866047	0.3442249872775657	0.4034893841585496	0.4479376818192881	0.09997100870379423	-0.2657749834759956	0.24982526938856955	0.4551340728691217		0.3158627401988088	0.1067440826330496	0.2400889756152636	0.005994607935375551	0.090658032051068	0.10251091142726436	0.4923859794800266	0.5258280320057244	0.14314935500279655	0.6697558530024015	1.9875420493631475	0.679068829655127	0.4775698802597804	-0.07062579088932537	0.6028717479510043	0.7349466895714843	0.4212687032228448	0.35904108649781186	0.38401679661194	0.42423192306689467	-0.3703343122588752	0.06822222466040928	-0.1815348764808821	0.8196101136871761	0.5626566214960511	0.7112409308190909	0.06864554178098826	0.1312964756266002	0.3035865437020335	0.4331215825990419	0.3234824483692206	-0.0435334951723039	0.08430827524239087	0.22400292503328276	1.811865444323087	0.4796864658626723	0.2422055612181562	0.11690369352693228	0.09616115461858796	-0.2882107908666543	0.5635032557372075	0.1677017479963479	0.7311368354862781	0.0652590048163602	0.7827815241968501	0.7959043549347826	0.27776419934674745	0.3569245008949192	0.06779890753983106	0.3522680125685565	0.2875004931200519	0.12325345033560943	-0.20693390371558992	0.30527981218434713	0.3844401137325189	0.5495337907581186	0.4864595397919276	0.4229619717051592	0.3277156195750051	0.245168781062206	0.08854144644817538
sirolimus	-1.4273148306312322	-1.4067839502831765	0.8196101136871761	-0.7894182616315499	0.2311993160831163	-0.8224369970366704	-1.5879636778907578	-0.7250740593036243		-0.8249768997601412	-0.2822843511785554	-2.2639587877425007	-2.1366249978725	-1.170403670152165	-1.3379102547650614	-2.0705451953502028	-0.9210698861314518	-0.2788978142139281	0.6109147732419951	0.5364109600201861	0.16685511375519071	1.1608037128734146	-0.4744703239211766	0.5351410086584506	0.5033922246150664	-1.030285703240694	-0.3030268900868997	-0.2378360535178169	-0.5324647694404258	-0.8728117343855071	-0.8385230476186519	-2.102590301377992	0.7738918646647022	-1.016316238261605	0.15288564877610175	-2.6906624452855885	-0.400813144940524	-0.4566910048568813	-3.6065936990812015	-1.0031934075236726	-0.1942343900982356	-0.3114932324984695	-2.5953737614433767	-1.5789893549344944	-0.072742376492218	-0.7703689912055193	-1.0137763355381344	-1.5593897722517114	-0.7216875223389964	1.9354740435319964	-1.3713946390028178	-2.35928980329677	-1.813126054326441	-1.8576590154112949	-0.3843037772379641	-0.2704314718023583	-1.6719074629014663	-1.554648620501233	-0.989647259665162	0.07795851843371374	0.33787523046888857	-0.2060872694744327	-1.2106187966071182	-0.7805286020994028	0.4013727985556577	-1.9534133480861424	-1.4157159415273823	0.023350609879093324	-0.08628852435072873	0.1537322830172582	-0.011361394008340716	-2.2833043801529365	-1.7611003802073475	-0.306836744172106	0.8234199677723824	0.35904108649781186	-2.9497748547916633	0.26802790557344225	-2.666745027972905	0.5829758432838171	-0.7170310340126343	0.284960590396581	-1.3441753481496224	-1.2512572401826505	0.02631382972314165	-0.9176833491668236	-1.082777026192424	-0.4977527655529917	-1.305484163328751	-1.5094383520234531	-1.0874335145187868	-2.4354868850008926	0.23204595032427355	0.5165150553529989	-0.22005673445352167	0.6858419035843824	0.5055088102179583	-0.20862717219790355	-1.88153410101192	-0.5959623375271942
CR-1-31B	-3.4959809354740514	-3.3708060629189998	-2.724781805204212	-2.668903945287856	-2.836791515309273	-3.448484754545148	-3.2047387565160705	-0.3165730379454105		-3.462919868356873	-2.2263682274351333	-2.878869237094772	-2.051749915196518	-3.2270899004826132	-2.6912127575423397	-1.5677291195271073	-2.909686723472884	-2.495767242971265	-3.4437859345067268	-2.5007623849940908	-3.6845263809796966	-3.4224930833416303	-2.5520684200082004	-2.3574272079662246	-3.0306707565342075	-2.181411949229701	-2.3225882089426166	-0.5345813550433184	-2.522055236159188	-3.2704799053419054	-3.1717200211109504	-4.263454875082799	-2.5436444093086887		-3.8501280385499914	-4.776642220360066	-2.064830414222393	-2.7819296164823046	-3.680970517166838	-2.4994501019202984	-2.3016763431860414	-2.5738692517179906	-2.9405465415630534	-3.981737331337834	-3.594486829432658	-0.9634015981892976	-2.860920591182245	-3.6930773868153817	-3.2649344510623277	-2.459234975465344	-2.448525052314709	-3.0815534744277384	-2.6999330902262564	-3.201436882975558		-3.150003852825275	-2.8927117069376878	-1.1852197693724111	-2.8174459228988367	-3.290502805145266	-2.3581891787832663	-2.9253071252222287	-3.2973605424986374	-3.2998157817979923		-2.609639548406871	-3.084474362559729	-1.7877270270917331	-3.2067706786948467	-3.1729476407606283	-0.4097028044726727	-3.903381332318761	-0.6950185437425538	-0.6700428336284251	-2.839162091184512	-2.971491023077339	-3.5542717029777045	-3.2897408343282253	-4.201481248630111	-3.1629150250029183	-2.3142488616672217	-2.733502137888129	-2.9837248878620564	-1.5363189891801858	-1.0484883394255684		-1.8165549230031262	-1.6454078111532549	-1.5739095494875526	-3.764109999648447	-3.028935156339837	-2.7032772954788262	-3.2970642205142324	-2.684439683613085	-0.9303828627841779	-1.2855459269495062	-1.6032877576556976	-1.7384105825443423	-3.8302744655948615	-3.0208497993367867
apicidin	-1.3406194843367634	-0.9363093024722762	-1.3779983860838414	-0.25180551849690663	-0.30810669553384146	-1.348789504763928	-1.6062086457876892	-0.4761635924034902	-1.3596264230507362	-0.9663648180333468	-0.8004245067665906	-0.6755459561959449	-1.1077527363065531	-0.9689047207568176	-2.057718686596675	-0.6878221526927202	-0.9752544775654948	-1.390824894837369	-1.2199317732598445	-2.1196923130493617	-0.8325966079305538	-0.8292100709659257	-0.8876278336057531	-1.7413314706763336	-2.624455647627117	-0.8042343608517969	-0.19889087842459915	-0.704754837515859	-1.3064154609940235	-2.241311321791553	-0.5896125807185177	-2.206683981328235	-0.5345813550433184	-0.9147201293227748	-0.7796819678582463	-2.0044653928279046	-0.7741788452907263	-0.7034848861541236	-2.641599991010545	-2.405897018272458	-1.1771767440814205	-1.8192218208627708		-3.3273737263476497	-1.0649977071281282	-0.9519720359336796	-1.175906792719685	-0.6861288842104065	-1.5321704813985166	0.8196101136871761	-1.2178151876569523	-1.2944355864816537	-1.4367124707080738	-2.070121878229624	-0.961708329706984	-1.363520940560058	-1.4156312781032667	-0.8550324153212118	-1.1022496137390323	-1.5557915767267947	-1.4941142722585132	-0.6857055670898276	-1.3242794434824352	-1.5372926185575162	-2.7446777098714	-1.2495639717003366	-1.2195084561392662	-0.29625381615764435	-0.9909172110268972	-0.6099318025062839	-0.8169338744691504	-2.7589858285469515	-1.5067291224517512	-1.2961288549639671	-1.5464362683620108	-0.919376617649138	-1.8270955193055296	-0.8152406059868368	-2.323688833456121	-1.5074910932687922	-1.9882100153976916	-0.03083398155495037	-0.9375792538340116	-0.8622288063710462	-0.3360456254920201	-0.9680580865156612	-0.9138734950816182	-0.6179748277972746	-1.4895847790683237	-2.2211614268520186	-1.507618088404966	-0.9507020845719442	-0.8567256838035262	-1.3527686856973653	-0.24841898153227854	-0.7724855768084119	-2.3454896651659123	-0.5824161896686835	-2.9982023333858394	-1.931527852952236
NVP-ADW742	-0.7318471332328798	-0.501562619638198	-0.3707576293794534	0.22019307094807644	0.08134505539834104	-0.09602481812403317	-0.2987937188811152	-0.18703799904840204		-0.1646021916577433	0.4098391409672267	-0.9595917441040912	-0.04649671501635298	-0.22471322277988515	-0.2890574251078115	-0.1777250223956758	0.12452340169734485	-0.038030372604783966	0.9563415436340188	0.10081764294495067	-0.23275624807087594	-0.09517818388287598	-0.2780511799727709	-0.3216528433923522		-0.5184953044613361	0.15415560013783716	0.15881208846419992	-0.19677429282170647	-0.7851850904257662	-0.3682177266559825	-0.9240331059755016	0.2570216604384024	0.4039127012791285	-0.6611531740962769	-0.3288492344421858	-0.2645050321142601	0.0898113978099108		-0.5633669192426528	-0.2772045457316137	-0.15190267804038976	-0.8482593413919564	-1.2182385047775308	0.9127398802144376	-0.08290198738610068	-1.0459484367020977	0.16431521103171984	-0.5701399931719081	-0.3038735243280577	-0.8287867538453475	-0.692478641019083	-0.14131975002592811	-0.7813752363405599	-0.19550434145997106	-0.9892239425445836	-0.2534987869792203	0.3112062518724453	-0.29371391343417425	-0.6890921040544556	-0.10703106325907306	-0.39827324221705385	-0.20947380643906		0.05806261376652661	-0.16798872862237135	-0.24037595624128774		0.13468301259122753	-0.7940747499579135		-1.1737902071167925	-0.03760705548420573	0.3835934794913625	-0.09475486676229776	-0.11930725975584835	-1.291049049517026	-0.05411642318676555	-0.3178429893071459	-0.21709351460947332	0.10547413127131418	0.8221500164106461	-0.7657125028791566	0.5846691117661308	-0.005434954320243304	-0.10322120917386678	0.3179793258017007	-0.5235751099082777	-0.6323676098969419	-1.3329574444542938	-0.7716389425672555	-0.4427215398777916	-0.018981102178753286	0.030547000928926163	-0.001625100235036267	-0.08840510995362061	-0.5997721916124005	-0.07443564497453165	-0.7936514328373352	-0.5176486702201796
HLI 373	-0.07739886481858148	0.09743110598032337	0.20114380052204575	0.724787078677601	0.4229619717051592	0.4686802207276324	0.4809564172244077	0.3095129833901317	1.0994227303895379	0.3988328958321861	0.6765289269316569	0.299353372496249	0.5757794522339829	0.2870771759994737	0.39502304174698055	0.6075282362773677	0.5232881292822543	0.4403179736488755	0.2811507363113748	0.1947940437133686	0.6371604347178601	0.21299667989824286	0.4225386545845802	0.5884789658513371	-0.04226354381056847	0.5093186643031646	0.5956753569011699	0.9178196856613784	0.5215948607999399	0.4335448997196201	0.307819714907818	-0.011784711128919694	0.5304845203320879	0.31882596004285785	0.3708939658740082	-0.06554598544238366	0.6955781973576876	0.3340653763836823		-0.02660081034916585	0.5025455903739092	-0.16841204574294955	0.13214310986775668	0.08938808068933259	0.22146302230981188	0.3222124970074852	0.01573090170868075	0.31247620323418074	0.3289855709367405	0.05636934528421221	0.6350438491149675	0.034780172134711435	-0.2945605476753307	-0.14343633562882074	0.22908273048022446	-0.007974857043713408	0.4238086059463157	0.1537322830172582	0.3539612810508701	0.27607093086443296	0.05467607680189855	0.3895199191794614	-0.10660774613849484	0.2684512226940212	0.4818030514655649	0.5842457946455526	0.3344886935042605	0.5080487129414292	0.2438988297004706	0.13044984138544302	0.01911743867330881	-0.14555292123171262	0.3442249872775657	0.020810707155621715	0.5055088102179583	0.4830730028273003	0.21426663125997827	0.3810535767678916	-0.1569824834873315		0.5931354541776999	0.6354671662355457	0.4149189464141684	0.3023165923402981	0.7950577206936255	0.28919376160236554	0.5694296954253064	0.467833586486476	0.2862305417583165	-0.19889087842459915	0.3184026429222797	-0.13073682201146647	0.8174935280842834	0.7620389852885058	1.256473382124147	0.7146274677837182	0.5927121370571217	0.5063554444591155	0.21341999701882108	0.27607093086443296
BYL-719		-0.11803730839411293				0.4216920203434238		-0.4376417344308505		0.0474796857520642		-0.8910143705703812	-0.03930032396652014	0.12367676745618765	-0.12819691928799634	0.4983124191681248	-0.3313891371656566			0.5723929152693555	0.3158627401988088			0.3340653763836823	-1.2106187966071182	-0.17052863134584226	0.6214977012564568	-0.0761289134568453		-0.70433152039528		-0.8867811993645968		-0.2314862967091405				-0.4147826099196136		-0.6467603919966098			-0.91599008068451	-2.7670711855500008		0.0741486643485082	-0.6679262480255324	-0.9904938939063191	-0.15274931228154698			0.06906885890156647	0.8860709016179943	-1.2186618218981091	0.44751436469870987	-0.7166077168920554		-0.4312919776221735	-0.3669477752942479	-0.7661358199997356	-0.7801052849788253	0.08303832388065545		0.02123402427620069	0.11182388807999057	-0.9481621818484725	0.465293683763005		-0.2280997597445125				0.20834019157187936			0.034780172134711435	-0.29244396207243883		-1.7882350076364275	-0.4308686605015952	0.6731423899670296			0.2108800942953502		0.09743110598032337	0.7006580028046285	-0.4211323667282901	-0.23910600487955236	-0.598925557371244	0.2980834211345135		0.44666773045755337	0.6833020008609123	0.1986038977985749	0.5770494035957182	-0.24376249320591584	-0.15825243484906693	-4.058103739890188	-0.178994973757412
omacetaxine mepesuccinate	-3.3743195950198013	-3.4190642146649446				-3.143103783759847		-1.275809633176201		-2.9066388402047187		-4.311840021964917	-1.989014317926791	-1.9693300718198925		0.8136836739990779	-2.3985736320864506			-2.3998012517361285	-2.18771937432632			-2.8928810337859185	-2.6784285805008707	-2.269631237158252	-1.2664966565234754	-1.3704633413375449		-1.9581968315486795		-4.436506913975274		-2.264974748831889		-4.318486100757998		-2.1850101447546177		-2.6520982556008907			-2.5107103373276853	-4.573196012210059		-1.629533419131563	-3.0546305055589484	-3.740234914047822	-3.2114271670212102			-2.7674521709585207	-1.968356442442562	-3.9318705745336913	-2.6018081816761693	-3.592920556086518		-2.1463189599337467	-2.601638854827939	-3.5219302749655106	-1.5328477887914422	-2.1565209025396874		-2.6859636252471675	-2.584833165140973	-2.210366840277268	-2.6104861826480286		-2.366062877226025				-1.9203522809689648			-2.27064719824764	-3.5601134792416875		-3.648925411139049	-2.256466074708262	-2.4196548246912584			-1.5538866496841914		-3.020680472488556	-2.8175305863229525	-2.479130880132532	-0.7284605962682524	-2.9762745065398755	-3.0600912964144107		-1.9669594959446532	-2.4195701612671425	-0.5769130671011635	-2.1199886350337667	-1.8977894784421323	-1.9467249375810027	-3.501780380025976	-2.6045597429599296
avrainvillamide	0.6418169230442229	0.6278474580651339				0.6439335086471155		-0.19804424418344266		0.6731423899670296		0.5287912518497743	0.15923540558477814	0.5651965242195212	0.6092215047596814	0.33364205926310403	0.5630799386166293			0.6553630709027336	0.2794574678290611			0.6689092187612443	0.14399598924395451	0.6350438491149675	0.6109147732419951	0.7146274677837182		0.3090896662695534		0.06822222466040928		0.5491104736375404		0.6803387810168624		0.5440306681905986		0.10335754566842156			-0.6717361021107386	0.5177850067147344		0.3128995203547597	0.7315601526068563	0.4123790436906976	0.5944054055394353			0.1740515048050243	0.30866634914897445	0.0013381196090128152	0.5677364269429921	0.04959627135495684		0.3683540631505373	0.14272603788221833	-0.19719760994228472	0.4280417771521002	0.5402208141053924		0.7091243452161983	0.6413936059236446	0.2510952207503042	0.6278474580651339		0.6909217090313241				-0.15909906909022334	0.7798183043528011		0.16854838223750435	0.2722610767792275		0.3366052791071539	0.5651965242195212	0.444974461975239			0.6892284405490104		0.5863623802484452	0.7793949872322221	0.6278474580651339	0.5499571078786968	0.06356573633404655	-0.9837208199770636		0.4784165145009376	0.7531493257563578	0.5139751526295281	1.217951524151507	0.591018868574808	0.7967509891759391		0.4030660670379706
